external_id,title,description,instructor,price,duration_hours,language,difficulty_level,num_students,published_at,platform,category
C03130,Artificial Intelligence: Llm (2025-11),"Curso de Artificial Intelligence enfocado en prompt, chatgpt, ai. Nivel intermedio.",A. Pérez,0,8,en,principiante,2146,2025-11-08,Udemy,Artificial Intelligence
C03131,Artificial Intelligence: Chatgpt (2025-11),"Curso de Artificial Intelligence enfocado en ai, llm, generative. Nivel avanzado.",S. Johnson,29.99,4,en,avanzado,4031,2025-11-23,Udemy,Artificial Intelligence
C03132,Artificial Intelligence: Llm (2025-11),"Curso de Artificial Intelligence enfocado en llm, chatgpt, ai. Nivel principiante.",A. Pérez,19.99,4,en,intermedio,1910,2025-11-16,Udemy,Artificial Intelligence
C03133,Artificial Intelligence: Generative (2025-11),"Curso de Artificial Intelligence enfocado en chatgpt, llm, generative. Nivel intermedio.",R. Kumar,0,20,en,intermedio,1871,2025-11-25,Udemy,Artificial Intelligence
C03134,Artificial Intelligence: Prompt (2025-11),"Curso de Artificial Intelligence enfocado en prompt, generative, llm. Nivel avanzado.",J. Smith,0,40,en,principiante,7875,2025-11-22,edX,Artificial Intelligence
C03135,Artificial Intelligence: Llm (2025-11),"Curso de Artificial Intelligence enfocado en ai, chatgpt, llm. Nivel intermedio.",J. Smith,29.99,8,es,principiante,14292,2025-11-05,Coursera,Artificial Intelligence
C03136,Artificial Intelligence: Generative (2025-11),"Curso de Artificial Intelligence enfocado en ai, llm, generative. Nivel intermedio.",R. Kumar,89.99,20,pt,avanzado,11436,2025-11-12,FutureLearn,Artificial Intelligence
C03137,Artificial Intelligence: Ai (2025-11),"Curso de Artificial Intelligence enfocado en llm, prompt, generative. Nivel intermedio.",S. Johnson,89.99,30,en,intermedio,886,2025-11-05,edX,Artificial Intelligence
C03138,Artificial Intelligence: Llm (2025-11),"Curso de Artificial Intelligence enfocado en chatgpt, ai, generative. Nivel intermedio.",N. Müller,0,30,en,avanzado,13190,2025-11-22,MITx,Artificial Intelligence
C03139,Artificial Intelligence: Generative (2025-11),"Curso de Artificial Intelligence enfocado en generative, chatgpt, prompt. Nivel principiante.",A. Pérez,0,12,en,avanzado,13541,2025-11-14,Udemy,Artificial Intelligence
C03140,Data Science: Data (2025-12),"Curso de Data Science enfocado en statistics, pandas, analysis. Nivel avanzado.",M. García,0,20,pt,avanzado,334,2025-12-06,FutureLearn,Data Science
C03141,Data Science: Python (2025-12),"Curso de Data Science enfocado en pandas, statistics, data. Nivel intermedio.",A. Pérez,0,20,en,principiante,7552,2025-12-25,edX,Data Science
C03142,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en statistics, python, analysis. Nivel principiante.",S. Johnson,0,40,pt,principiante,2878,2025-12-02,FutureLearn,Data Science
C03143,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en data, analysis, pandas. Nivel avanzado.",A. Pérez,0,20,es,intermedio,9866,2025-12-16,Coursera,Data Science
C03144,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en data, python, analysis. Nivel avanzado.",L. Chen,0,40,en,principiante,12418,2025-12-22,edX,Data Science
C03145,Data Science: Python (2025-12),"Curso de Data Science enfocado en pandas, data, analysis. Nivel intermedio.",M. García,49.99,4,en,principiante,13978,2025-12-11,edX,Data Science
C03146,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en python, data, pandas. Nivel intermedio.",A. Pérez,0,4,en,avanzado,2113,2025-12-05,edX,Data Science
C03147,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en statistics, analysis, python. Nivel intermedio.",A. Pérez,0,12,pt,intermedio,10215,2025-12-18,FutureLearn,Data Science
C03148,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en pandas, statistics, python. Nivel avanzado.",M. García,29.99,4,en,intermedio,3220,2025-12-05,Udemy,Data Science
C03149,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en python, pandas, statistics. Nivel intermedio.",A. Pérez,89.99,12,en,intermedio,6865,2025-12-23,edX,Data Science
C03150,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en pandas, analysis, python. Nivel avanzado.",R. Kumar,19.99,20,en,intermedio,265,2025-12-28,MITx,Data Science
C03151,Data Science: Python (2025-12),"Curso de Data Science enfocado en statistics, analysis, data. Nivel principiante.",R. Kumar,29.99,12,pt,principiante,5977,2025-12-15,FutureLearn,Data Science
C03152,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en statistics, analysis, data. Nivel intermedio.",R. Kumar,29.99,4,en,intermedio,109,2025-12-26,edX,Data Science
C03153,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en analysis, statistics, data. Nivel intermedio.",A. Pérez,19.99,20,pt,principiante,2381,2025-12-20,FutureLearn,Data Science
C03154,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en statistics, data, analysis. Nivel intermedio.",M. García,49.99,20,pt,avanzado,1054,2025-12-26,FutureLearn,Data Science
C03155,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en data, statistics, analysis. Nivel avanzado.",J. Smith,0,40,pt,avanzado,12434,2025-12-13,FutureLearn,Data Science
C03156,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en python, pandas, data. Nivel principiante.",N. Müller,0,4,en,avanzado,8503,2025-12-14,Udemy,Data Science
C03157,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en statistics, python, pandas. Nivel principiante.",C. Rossi,19.99,20,es,intermedio,7782,2025-12-28,Coursera,Data Science
C03158,Data Science: Python (2025-12),"Curso de Data Science enfocado en data, statistics, analysis. Nivel avanzado.",L. Chen,19.99,4,pt,principiante,12517,2025-12-25,FutureLearn,Data Science
C03159,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en analysis, data, statistics. Nivel avanzado.",R. Kumar,0,4,en,intermedio,13022,2025-12-01,Udemy,Data Science
C03160,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en python, analysis, statistics. Nivel principiante.",N. Müller,49.99,4,es,avanzado,1991,2025-12-16,Coursera,Data Science
C03161,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en statistics, pandas, python. Nivel intermedio.",M. García,89.99,4,es,intermedio,7706,2025-12-21,Coursera,Data Science
C03162,Data Science: Python (2025-12),"Curso de Data Science enfocado en statistics, analysis, python. Nivel intermedio.",L. Chen,89.99,8,es,intermedio,9027,2025-12-19,Coursera,Data Science
C03163,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en pandas, statistics, data. Nivel avanzado.",M. García,89.99,40,en,intermedio,6804,2025-12-03,Udemy,Data Science
C03164,Data Science: Python (2025-12),"Curso de Data Science enfocado en python, pandas, analysis. Nivel principiante.",A. Pérez,19.99,40,es,intermedio,885,2025-12-27,Coursera,Data Science
C03165,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en analysis, python, pandas. Nivel principiante.",A. Pérez,29.99,12,es,principiante,2484,2025-12-12,Coursera,Data Science
C03166,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en data, pandas, analysis. Nivel avanzado.",M. García,49.99,4,en,principiante,245,2025-12-22,Udemy,Data Science
C03167,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en analysis, statistics, data. Nivel avanzado.",N. Müller,49.99,40,en,avanzado,10764,2025-12-22,edX,Data Science
C03168,Data Science: Data (2025-12),"Curso de Data Science enfocado en pandas, statistics, data. Nivel avanzado.",N. Müller,89.99,40,en,intermedio,4218,2025-12-27,Udemy,Data Science
C03169,Data Science: Data (2025-12),"Curso de Data Science enfocado en statistics, analysis, pandas. Nivel avanzado.",M. García,19.99,4,en,intermedio,1416,2025-12-13,edX,Data Science
C03170,Data Science: Analysis (2025-12),"Curso de Data Science enfocado en data, statistics, pandas. Nivel principiante.",S. Johnson,0,4,en,principiante,3955,2025-12-15,Udemy,Data Science
C03171,Data Science: Statistics (2025-12),"Curso de Data Science enfocado en statistics, pandas, analysis. Nivel avanzado.",N. Müller,0,20,pt,avanzado,1937,2025-12-24,FutureLearn,Data Science
C03172,Data Science: Pandas (2025-12),"Curso de Data Science enfocado en analysis, pandas, data. Nivel principiante.",N. Müller,0,12,en,avanzado,10819,2025-12-02,MITx,Data Science
C03173,Data Science: Analysis (2025-12),"Curso de Data Science enfocado en pandas, statistics, analysis. Nivel avanzado.",J. Smith,49.99,12,en,intermedio,9687,2025-12-20,Udemy,Data Science
C03174,Data Science: Python (2025-12),"Curso de Data Science enfocado en data, analysis, statistics. Nivel intermedio.",M. García,49.99,12,es,avanzado,789,2025-12-22,Coursera,Data Science
C03175,Data Science: Analysis (2025-12),"Curso de Data Science enfocado en analysis, pandas, python. Nivel avanzado.",C. Rossi,29.99,8,en,principiante,4284,2025-12-12,Udemy,Data Science
C03176,Data Science: Data (2025-12),"Curso de Data Science enfocado en statistics, python, pandas. Nivel principiante.",J. Smith,19.99,40,en,principiante,14976,2025-12-23,edX,Data Science
C03177,Data Science: Python (2025-12),"Curso de Data Science enfocado en pandas, analysis, data. Nivel avanzado.",C. Rossi,19.99,30,pt,avanzado,9125,2025-12-22,FutureLearn,Data Science
C03178,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en models, machine learning, deep. Nivel intermedio.",C. Rossi,49.99,4,en,avanzado,10961,2025-12-07,Udemy,Machine Learning
C03179,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en models, neural, deep. Nivel avanzado.",A. Pérez,89.99,4,es,principiante,2471,2025-12-22,Coursera,Machine Learning
C03180,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en neural, deep, ai. Nivel principiante.",A. Pérez,19.99,12,en,intermedio,4907,2025-12-18,MITx,Machine Learning
C03181,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en deep, machine learning, neural. Nivel avanzado.",M. García,49.99,4,en,intermedio,7758,2025-12-22,edX,Machine Learning
C03182,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en neural, deep, models. Nivel intermedio.",A. Pérez,49.99,12,en,principiante,9616,2025-12-08,Udemy,Machine Learning
C03183,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en ai, neural, deep. Nivel intermedio.",M. García,0,4,en,intermedio,7091,2025-12-03,MITx,Machine Learning
C03184,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en neural, machine learning, models. Nivel intermedio.",M. García,0,30,en,principiante,6993,2025-12-15,MITx,Machine Learning
C03185,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en ai, deep, neural. Nivel avanzado.",N. Müller,49.99,20,en,intermedio,4853,2025-12-09,MITx,Machine Learning
C03186,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en deep, neural, machine learning. Nivel principiante.",R. Kumar,49.99,4,en,principiante,10050,2025-12-05,Udemy,Machine Learning
C03187,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en deep, machine learning, neural. Nivel intermedio.",C. Rossi,89.99,8,pt,avanzado,7483,2025-12-11,FutureLearn,Machine Learning
C03188,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en models, neural, ai. Nivel principiante.",A. Pérez,89.99,4,es,principiante,13817,2025-12-09,Coursera,Machine Learning
C03189,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en deep, models, ai. Nivel avanzado.",S. Johnson,19.99,20,pt,principiante,14584,2025-12-03,FutureLearn,Machine Learning
C03190,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en deep, models, neural. Nivel principiante.",L. Chen,29.99,4,en,intermedio,512,2025-12-22,Udemy,Machine Learning
C03191,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en neural, machine learning, models. Nivel principiante.",J. Smith,19.99,20,en,principiante,2201,2025-12-23,MITx,Machine Learning
C03192,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en models, ai, machine learning. Nivel principiante.",N. Müller,29.99,40,en,principiante,13295,2025-12-21,edX,Machine Learning
C03193,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en deep, models, ai. Nivel intermedio.",N. Müller,0,12,en,intermedio,3131,2025-12-28,MITx,Machine Learning
C03194,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en machine learning, models, neural. Nivel avanzado.",A. Pérez,0,20,es,avanzado,13934,2025-12-06,Coursera,Machine Learning
C03195,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en machine learning, deep, models. Nivel principiante.",S. Johnson,29.99,40,pt,intermedio,5730,2025-12-20,FutureLearn,Machine Learning
C03196,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en deep, ai, machine learning. Nivel intermedio.",C. Rossi,19.99,12,pt,avanzado,13704,2025-12-10,FutureLearn,Machine Learning
C03197,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, ai, deep. Nivel principiante.",J. Smith,49.99,8,es,avanzado,8623,2025-12-23,Coursera,Machine Learning
C03198,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en ai, machine learning, models. Nivel avanzado.",R. Kumar,29.99,20,pt,avanzado,11760,2025-12-20,FutureLearn,Machine Learning
C03199,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en ai, models, neural. Nivel avanzado.",R. Kumar,19.99,20,pt,principiante,5429,2025-12-05,FutureLearn,Machine Learning
C03200,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, ai, neural. Nivel avanzado.",N. Müller,0,4,es,avanzado,12413,2025-12-28,Coursera,Machine Learning
C03201,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en machine learning, models, deep. Nivel intermedio.",C. Rossi,0,12,en,principiante,12954,2025-12-15,edX,Machine Learning
C03202,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en models, deep, neural. Nivel avanzado.",S. Johnson,49.99,8,en,intermedio,2409,2025-12-17,MITx,Machine Learning
C03203,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en machine learning, models, ai. Nivel principiante.",N. Müller,89.99,20,en,avanzado,3760,2025-12-27,MITx,Machine Learning
C03204,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en machine learning, deep, ai. Nivel avanzado.",L. Chen,29.99,8,en,intermedio,10498,2025-12-21,Udemy,Machine Learning
C03205,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en deep, models, ai. Nivel intermedio.",M. García,89.99,8,en,avanzado,2164,2025-12-28,Udemy,Machine Learning
C03206,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en machine learning, neural, models. Nivel principiante.",S. Johnson,29.99,30,en,intermedio,11612,2025-12-19,MITx,Machine Learning
C03207,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, deep, machine learning. Nivel avanzado.",M. García,0,8,en,avanzado,5692,2025-12-27,MITx,Machine Learning
C03208,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en models, neural, machine learning. Nivel avanzado.",M. García,0,12,en,intermedio,5583,2025-12-10,MITx,Machine Learning
C03209,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en models, deep, ai. Nivel avanzado.",A. Pérez,49.99,12,en,principiante,1753,2025-12-14,MITx,Machine Learning
C03210,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en machine learning, neural, deep. Nivel intermedio.",R. Kumar,49.99,20,en,avanzado,7590,2025-12-08,MITx,Machine Learning
C03211,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en deep, machine learning, models. Nivel intermedio.",R. Kumar,29.99,40,pt,avanzado,7115,2025-12-16,FutureLearn,Machine Learning
C03212,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en models, machine learning, neural. Nivel principiante.",R. Kumar,0,30,en,avanzado,5461,2025-12-12,edX,Machine Learning
C03213,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en machine learning, ai, neural. Nivel intermedio.",M. García,29.99,8,pt,avanzado,10125,2025-12-09,FutureLearn,Machine Learning
C03214,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en neural, models, deep. Nivel intermedio.",A. Pérez,49.99,20,en,intermedio,443,2025-12-21,Udemy,Machine Learning
C03215,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en models, machine learning, deep. Nivel principiante.",A. Pérez,49.99,8,pt,principiante,9485,2025-12-17,FutureLearn,Machine Learning
C03216,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, deep, machine learning. Nivel intermedio.",M. García,89.99,30,es,principiante,4109,2025-12-12,Coursera,Machine Learning
C03217,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en machine learning, neural, deep. Nivel principiante.",A. Pérez,49.99,30,en,avanzado,327,2025-12-04,MITx,Machine Learning
C03218,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en deep, neural, machine learning. Nivel intermedio.",C. Rossi,0,20,en,principiante,2168,2025-12-21,Udemy,Machine Learning
C03219,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en ai, deep, machine learning. Nivel intermedio.",C. Rossi,29.99,12,en,avanzado,7119,2025-12-22,MITx,Machine Learning
C03220,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en ai, neural, models. Nivel intermedio.",S. Johnson,19.99,30,pt,intermedio,10070,2025-12-19,FutureLearn,Machine Learning
C03221,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en neural, ai, deep. Nivel principiante.",C. Rossi,19.99,8,en,avanzado,11683,2025-12-21,Udemy,Machine Learning
C03222,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en neural, ai, models. Nivel principiante.",L. Chen,29.99,30,es,intermedio,2678,2025-12-23,Coursera,Machine Learning
C03223,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en models, machine learning, ai. Nivel avanzado.",M. García,0,4,en,intermedio,10701,2025-12-11,Udemy,Machine Learning
C03224,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en models, machine learning, ai. Nivel intermedio.",N. Müller,0,12,es,avanzado,4897,2025-12-11,Coursera,Machine Learning
C03225,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en machine learning, models, deep. Nivel avanzado.",C. Rossi,0,30,en,intermedio,7639,2025-12-07,edX,Machine Learning
C03226,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en models, neural, machine learning. Nivel principiante.",S. Johnson,49.99,40,es,principiante,2873,2025-12-24,Coursera,Machine Learning
C03227,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en neural, machine learning, ai. Nivel avanzado.",M. García,0,30,es,principiante,12713,2025-12-14,Coursera,Machine Learning
C03228,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en ai, neural, machine learning. Nivel principiante.",J. Smith,19.99,30,en,principiante,5976,2025-12-23,edX,Machine Learning
C03229,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en ai, neural, deep. Nivel avanzado.",A. Pérez,19.99,40,en,principiante,4675,2025-12-27,edX,Machine Learning
C03230,Machine Learning: Neural (2025-12),"Curso de Machine Learning enfocado en machine learning, models, neural. Nivel principiante.",M. García,49.99,12,en,intermedio,6712,2025-12-01,MITx,Machine Learning
C03231,Machine Learning: Ai (2025-12),"Curso de Machine Learning enfocado en machine learning, ai, deep. Nivel intermedio.",L. Chen,49.99,12,es,avanzado,11683,2025-12-12,Coursera,Machine Learning
C03232,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en models, deep, neural. Nivel principiante.",N. Müller,0,20,en,avanzado,6865,2025-12-03,MITx,Machine Learning
C03233,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en neural, models, machine learning. Nivel principiante.",M. García,29.99,4,en,principiante,10195,2025-12-03,edX,Machine Learning
C03234,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, machine learning, deep. Nivel intermedio.",R. Kumar,49.99,30,en,principiante,2716,2025-12-20,edX,Machine Learning
C03235,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en ai, machine learning, neural. Nivel intermedio.",C. Rossi,49.99,12,pt,intermedio,2635,2025-12-07,FutureLearn,Machine Learning
C03236,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en ai, machine learning, neural. Nivel principiante.",J. Smith,49.99,40,es,principiante,3198,2025-12-11,Coursera,Machine Learning
C03237,Machine Learning: Models (2025-12),"Curso de Machine Learning enfocado en machine learning, deep, ai. Nivel principiante.",C. Rossi,49.99,40,en,intermedio,8062,2025-12-02,MITx,Machine Learning
C03238,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en deep, machine learning, ai. Nivel avanzado.",L. Chen,89.99,40,en,avanzado,14826,2025-12-19,Udemy,Machine Learning
C03239,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en ai, deep, models. Nivel principiante.",S. Johnson,49.99,4,es,principiante,3968,2025-12-24,Coursera,Machine Learning
C03240,Machine Learning: Machine Learning (2025-12),"Curso de Machine Learning enfocado en models, neural, ai. Nivel avanzado.",S. Johnson,0,20,en,principiante,8128,2025-12-03,edX,Machine Learning
C03241,Machine Learning: Deep (2025-12),"Curso de Machine Learning enfocado en deep, neural, machine learning. Nivel avanzado.",N. Müller,49.99,20,en,intermedio,12356,2025-12-23,Udemy,Machine Learning
C03242,Web Development: Javascript (2025-12),"Curso de Web Development enfocado en web, frontend, react. Nivel principiante.",J. Smith,0,20,en,principiante,13734,2025-12-07,MITx,Web Development
C03243,Web Development: Html (2025-12),"Curso de Web Development enfocado en web, html, react. Nivel avanzado.",A. Pérez,89.99,12,en,avanzado,12420,2025-12-15,MITx,Web Development
C03244,Web Development: Html (2025-12),"Curso de Web Development enfocado en html, frontend, web. Nivel principiante.",C. Rossi,0,20,es,intermedio,422,2025-12-01,Coursera,Web Development
C03245,Web Development: Html (2025-12),"Curso de Web Development enfocado en react, frontend, html. Nivel intermedio.",C. Rossi,49.99,40,en,avanzado,4073,2025-12-28,Udemy,Web Development
C03246,Web Development: Javascript (2025-12),"Curso de Web Development enfocado en frontend, web, html. Nivel intermedio.",J. Smith,0,40,en,avanzado,5264,2025-12-17,edX,Web Development
C03247,Web Development: Html (2025-12),"Curso de Web Development enfocado en frontend, web, javascript. Nivel avanzado.",A. Pérez,0,30,es,intermedio,3292,2025-12-08,Coursera,Web Development
C03248,Web Development: React (2025-12),"Curso de Web Development enfocado en javascript, web, html. Nivel intermedio.",N. Müller,0,12,en,intermedio,14495,2025-12-23,edX,Web Development
C03249,Web Development: Html (2025-12),"Curso de Web Development enfocado en html, javascript, react. Nivel avanzado.",M. García,89.99,8,pt,intermedio,5539,2025-12-20,FutureLearn,Web Development
C03250,Web Development: Frontend (2025-12),"Curso de Web Development enfocado en javascript, html, react. Nivel intermedio.",M. García,49.99,40,es,intermedio,9067,2025-12-11,Coursera,Web Development
C03251,Web Development: React (2025-12),"Curso de Web Development enfocado en web, javascript, react. Nivel principiante.",C. Rossi,19.99,4,en,principiante,5142,2025-12-17,Udemy,Web Development
C03252,Web Development: Frontend (2025-12),"Curso de Web Development enfocado en frontend, javascript, react. Nivel avanzado.",N. Müller,0,8,en,intermedio,14435,2025-12-19,edX,Web Development
C03253,Web Development: Javascript (2025-12),"Curso de Web Development enfocado en html, web, frontend. Nivel intermedio.",L. Chen,0,20,en,intermedio,7242,2025-12-12,edX,Web Development
C03254,Web Development: Frontend (2025-12),"Curso de Web Development enfocado en frontend, react, html. Nivel intermedio.",N. Müller,19.99,40,pt,intermedio,1659,2025-12-13,FutureLearn,Web Development
C03255,Web Development: Web (2025-12),"Curso de Web Development enfocado en javascript, web, html. Nivel principiante.",J. Smith,29.99,20,en,intermedio,5705,2025-12-06,edX,Web Development
C03256,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en security, hacking, network. Nivel avanzado.",R. Kumar,29.99,4,en,avanzado,1744,2025-12-04,MITx,Cybersecurity
C03257,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en hacking, encryption, security. Nivel avanzado.",J. Smith,19.99,40,en,intermedio,11704,2025-12-07,Udemy,Cybersecurity
C03258,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en encryption, risk, security. Nivel principiante.",R. Kumar,0,20,en,principiante,14136,2025-12-07,MITx,Cybersecurity
C03259,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en risk, network, encryption. Nivel avanzado.",A. Pérez,0,12,en,intermedio,5617,2025-12-23,MITx,Cybersecurity
C03260,Cybersecurity: Hacking (2025-12),"Curso de Cybersecurity enfocado en hacking, network, risk. Nivel intermedio.",L. Chen,29.99,20,en,avanzado,12388,2025-12-09,Udemy,Cybersecurity
C03261,Cybersecurity: Encryption (2025-12),"Curso de Cybersecurity enfocado en security, hacking, risk. Nivel principiante.",R. Kumar,29.99,40,en,intermedio,10402,2025-12-22,edX,Cybersecurity
C03262,Cybersecurity: Hacking (2025-12),"Curso de Cybersecurity enfocado en risk, hacking, encryption. Nivel intermedio.",C. Rossi,19.99,4,en,principiante,3832,2025-12-01,Udemy,Cybersecurity
C03263,Cybersecurity: Risk (2025-12),"Curso de Cybersecurity enfocado en encryption, network, security. Nivel intermedio.",M. García,0,8,es,avanzado,6217,2025-12-26,Coursera,Cybersecurity
C03264,Cybersecurity: Hacking (2025-12),"Curso de Cybersecurity enfocado en network, security, hacking. Nivel avanzado.",N. Müller,29.99,40,pt,principiante,6449,2025-12-26,FutureLearn,Cybersecurity
C03265,Cybersecurity: Risk (2025-12),"Curso de Cybersecurity enfocado en hacking, security, risk. Nivel intermedio.",N. Müller,0,4,pt,avanzado,3223,2025-12-09,FutureLearn,Cybersecurity
C03266,Cybersecurity: Risk (2025-12),"Curso de Cybersecurity enfocado en risk, security, network. Nivel avanzado.",S. Johnson,89.99,4,es,avanzado,1909,2025-12-03,Coursera,Cybersecurity
C03267,Cybersecurity: Hacking (2025-12),"Curso de Cybersecurity enfocado en security, network, encryption. Nivel avanzado.",R. Kumar,29.99,30,en,intermedio,3143,2025-12-28,edX,Cybersecurity
C03268,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en security, encryption, risk. Nivel intermedio.",S. Johnson,29.99,40,en,avanzado,9493,2025-12-11,MITx,Cybersecurity
C03269,Cybersecurity: Network (2025-12),"Curso de Cybersecurity enfocado en risk, hacking, network. Nivel intermedio.",C. Rossi,19.99,20,es,avanzado,5445,2025-12-10,Coursera,Cybersecurity
C03270,Cybersecurity: Encryption (2025-12),"Curso de Cybersecurity enfocado en hacking, encryption, security. Nivel intermedio.",S. Johnson,0,8,en,avanzado,177,2025-12-01,edX,Cybersecurity
C03271,Cybersecurity: Security (2025-12),"Curso de Cybersecurity enfocado en encryption, network, risk. Nivel intermedio.",N. Müller,29.99,30,es,avanzado,12881,2025-12-10,Coursera,Cybersecurity
C03272,Cybersecurity: Network (2025-12),"Curso de Cybersecurity enfocado en network, hacking, encryption. Nivel principiante.",C. Rossi,49.99,40,en,principiante,9074,2025-12-08,Udemy,Cybersecurity
C03273,Cloud Computing: Containers (2025-12),"Curso de Cloud Computing enfocado en containers, devops, azure. Nivel principiante.",A. Pérez,19.99,4,en,principiante,7340,2025-12-01,MITx,Cloud Computing
C03274,Cloud Computing: Cloud (2025-12),"Curso de Cloud Computing enfocado en aws, azure, devops. Nivel avanzado.",S. Johnson,49.99,20,en,intermedio,1277,2025-12-24,MITx,Cloud Computing
C03275,Cloud Computing: Azure (2025-12),"Curso de Cloud Computing enfocado en containers, azure, devops. Nivel intermedio.",J. Smith,0,40,en,intermedio,2896,2025-12-21,edX,Cloud Computing
C03276,Cloud Computing: Azure (2025-12),"Curso de Cloud Computing enfocado en aws, containers, azure. Nivel principiante.",N. Müller,19.99,8,en,avanzado,8813,2025-12-26,edX,Cloud Computing
